Gender,Transaction,Merchant_Name,Category,Age,Month,Year
0,0.04783179236494406,0.8016772236595593,0.2,0.47368421052631576,0.5555555555555556,0.0
1,0.05095045861756938,0.17625717429446575,0.0,0.7719298245614035,0.6666666666666665,0.0
1,0.6900733587768418,0.6812977666755881,1.0,0.6140350877192982,0.8888888888888888,0.0
0,0.08241426172087604,0.3104945430755048,0.6000000000000001,0.7719298245614035,0.5555555555555556,0.0
1,0.20908086160668077,0.6654176703244417,1.0,0.47368421052631576,0.8888888888888888,0.0
0,0.5811237215638743,0.5308234454456241,1.0,0.9122807017543859,0.2222222222222222,0.0
0,0.16108211708688527,0.2990454099384423,0.4,0.43859649122807015,0.0,0.0
0,0.019827237910159706,0.5231510393433848,0.0,0.08771929824561403,0.4444444444444445,0.0
1,0.8076644395249211,0.4787224551699527,1.0,0.07017543859649122,0.8888888888888888,0.0
1,0.031183323483156198,0.9492074820828501,0.2,0.03508771929824561,0.8888888888888888,0.0
1,0.026528697405897417,0.5470306598864008,0.8,0.31578947368421045,0.4444444444444445,0.0
1,0.28427611215177956,0.34296844797335474,0.4,0.14035087719298245,0.6666666666666665,0.0
0,0.041290606937863746,0.788324858001011,0.2,0.8245614035087718,1.0,0.0
1,0.015092474798572226,0.9312457251613286,0.6000000000000001,0.7543859649122806,0.2222222222222222,0.0
0,0.022161229034983153,0.2748386713057959,0.0,0.12280701754385964,0.8888888888888888,0.0
1,0.10887617826483285,0.8880066613138252,0.4,0.24561403508771923,0.5555555555555556,0.0
1,0.23598019279634844,0.21473815683825498,1.0,0.9824561403508771,0.6666666666666665,0.0
1,0.011429544521131136,0.6099562851280221,0.8,0.03508771929824561,0.1111111111111111,0.0
1,0.003896663294233139,0.0476402890534392,0.2,0.17543859649122806,0.4444444444444445,0.0
0,0.03593478181022883,0.2365063788027478,0.2,0.40350877192982454,0.4444444444444445,0.0
1,0.06036656015119188,0.6390103190888274,0.2,0.8421052631578947,0.4444444444444445,0.0
0,0.017730318845225336,0.09197965920242662,0.8,0.47368421052631576,0.2222222222222222,0.0
1,0.020515080788147733,0.17711957653076396,0.8,0.6842105263157894,0.5555555555555556,0.0
1,0.6778691562571999,0.05772147381568383,1.0,0.17543859649122806,0.8888888888888888,0.0
1,0.04965824893901906,0.0754453266720195,1.0,0.7368421052631577,0.5555555555555556,0.0
1,0.04196843268656068,0.3816873345823297,0.2,0.8771929824561402,0.1111111111111111,0.0
1,0.058553459749504995,0.9547684896065661,0.6000000000000001,0.12280701754385964,0.7777777777777777,0.0
1,0.8708157616190352,0.9835846195021858,1.0,0.43859649122807015,0.6666666666666665,0.0
1,0.07695158721413617,0.16733577185000148,0.0,0.5789473684210527,0.5555555555555556,0.0
0,0.0024208062453462092,0.4047342908971957,0.8,0.5087719298245614,0.5555555555555556,0.0
1,0.04761809360673419,0.42174443155797425,0.2,0.43859649122807015,0.2222222222222222,0.0
1,0.9234624541298955,0.6916168555030184,1.0,0.17543859649122806,0.6666666666666665,0.0
1,0.21683078063488567,0.9277366401998394,0.4,0.07017543859649122,0.6666666666666665,0.0
0,0.006147178341630857,0.4686710084158563,0.0,0.9473684210526314,0.4444444444444445,0.0
1,0.649116656148681,0.8516668153567074,1.0,0.8421052631578947,0.0,0.0
1,0.014304460627673323,0.8241591578196092,0.8,0.03508771929824561,0.3333333333333333,0.0
1,0.011823551606580588,0.6513218544621882,0.0,0.2631578947368421,0.7777777777777777,0.0
1,0.08635099353227352,0.763880215303179,0.0,0.6666666666666665,0.0,0.0
1,0.005622948575397264,0.9968180331281411,0.8,0.05263157894736842,0.3333333333333333,0.0
0,0.04986860865413191,0.6957504386356201,0.6000000000000001,0.9824561403508771,1.0,0.0
1,0.0118135344772895,0.5597882653819847,0.8,0.07017543859649122,0.8888888888888888,0.0
1,0.01525274886722963,0.7657537098165165,0.6000000000000001,0.17543859649122806,1.0,0.0
0,0.5379799457071593,0.42177416956612246,1.0,0.6666666666666665,0.6666666666666665,0.0
0,0.2785129237663071,0.12823029113509976,0.4,0.9298245614035086,0.2222222222222222,0.0
1,0.0942712037584269,0.14628126208106582,0.6000000000000001,0.631578947368421,0.7777777777777777,0.0
1,0.08067462026732379,0.6764802093555774,0.6000000000000001,0.8596491228070176,0.7777777777777777,0.0
0,0.054516556645196626,0.735153299432004,0.2,0.8245614035087718,0.0,0.0
1,0.11330374941149365,0.4736075177684599,0.4,0.7368421052631577,0.6666666666666665,0.0
0,0.06897461325533329,0.5998453623576293,0.6000000000000001,0.6666666666666665,0.2222222222222222,0.0
0,0.07651417256842534,0.2020400273589675,0.0,0.6140350877192982,0.4444444444444445,0.0
0,0.0018364737033660897,0.03800517441341779,0.6000000000000001,0.9649122807017543,0.8888888888888888,0.0
0,0.09991752563550338,0.10595652303208732,0.4,0.4210526315789474,0.3333333333333333,0.0
1,0.09127942114348869,0.27671216581913344,0.6000000000000001,0.9473684210526314,0.6666666666666665,0.0
0,0.051564842547422766,0.027567133553394595,0.0,0.5087719298245614,0.4444444444444445,0.0
1,0.005602914316815087,0.17566241413150147,0.8,0.0,0.7777777777777777,0.0
0,0.07557590145816012,0.5835786719005561,0.0,0.017543859649122806,0.2222222222222222,0.0
0,0.7871493587367733,0.8781931186249144,1.0,0.5964912280701753,0.5555555555555556,0.0
0,0.13032953016324583,0.1053022868528266,0.6000000000000001,0.7017543859649122,0.2222222222222222,0.0
1,0.03002467552848705,0.2784964463080263,0.8,0.3508771929824562,0.7777777777777777,0.0
0,0.017186054820409566,0.9326434115442948,0.6000000000000001,0.6842105263157894,0.5555555555555556,0.0
1,0.017960712818920352,0.7360751776845987,0.8,0.5614035087719298,0.4444444444444445,0.0
0,0.0057999178595398125,0.32399559877479406,0.8,0.43859649122807015,0.7777777777777777,0.0
0,0.0022772273921739515,0.8371249293722306,0.8,0.6842105263157894,0.0,0.0
0,0.08070133261210002,0.6115026615517293,1.0,0.8771929824561402,0.4444444444444445,0.0
0,0.017944017603435208,0.9409105778094983,0.8,0.631578947368421,0.4444444444444445,0.0
1,0.7088755104562136,0.3676509947363726,1.0,0.5614035087719298,0.4444444444444445,0.0
1,0.027363458180154728,0.40131441996015105,0.2,0.9824561403508771,0.7777777777777777,0.0
1,0.024705579874919444,0.09647009843280697,0.2,0.3333333333333333,0.5555555555555556,0.0
1,0.045427681335083,0.05311208255271062,0.2,0.8596491228070176,0.4444444444444445,0.0
1,0.03011816873520386,0.2560145121479763,0.8,0.5789473684210527,0.4444444444444445,0.0
1,0.00232731303862939,0.59134029202724,0.8,0.4210526315789474,0.3333333333333333,0.0
0,0.12558808896546428,0.9572962202991644,0.6000000000000001,0.7719298245614035,0.8888888888888888,0.0
1,0.7700868485109539,0.7476135248461058,1.0,0.7192982456140351,1.0,0.0
1,0.08831768991642375,0.7513605138727808,0.0,0.017543859649122806,0.7777777777777777,0.0
1,0.6174892399336198,0.9001100306301484,1.0,0.47368421052631576,0.3333333333333333,0.0
1,0.4226560752219629,0.7062479555119399,1.0,0.7192982456140351,0.1111111111111111,0.0
1,0.033103273263948026,0.3838284711690011,0.0,0.03508771929824561,0.5555555555555556,0.0
0,0.33092588326037525,0.44847890088321885,0.4,0.2982456140350877,0.5555555555555556,0.0
1,0.024077839772677946,0.6047818717102329,0.8,0.4561403508771929,0.3333333333333333,0.0
0,0.024181350108685856,0.13938204419068012,0.4,0.7719298245614035,0.2222222222222222,0.0
0,0.14173570138269775,0.3656585481904422,0.6000000000000001,0.5263157894736841,0.1111111111111111,0.0
1,0.6222740886916628,0.6589645225562791,1.0,0.31578947368421045,0.1111111111111111,0.0
0,0.06556545025326642,0.01665328456299997,0.0,0.7894736842105261,0.1111111111111111,0.0
1,0.04840610777763309,0.8484253724685521,0.6000000000000001,0.4561403508771929,0.6666666666666665,0.0
0,0.04318050533078231,0.9091801231153537,0.2,0.08771929824561403,0.0,0.0
0,0.810873259941166,0.3256609272310941,1.0,0.24561403508771923,0.5555555555555556,0.0
1,0.026168080751418257,0.39750795491717966,0.0,0.05263157894736842,0.1111111111111111,0.0
0,0.02843195197120409,0.38475034942159575,0.8,0.7368421052631577,0.8888888888888888,0.0
0,0.30801336952856057,0.8962143515627323,1.0,0.0,0.0,0.0
1,0.020401553322848737,0.6389805810806792,0.0,0.14035087719298245,0.0,0.0
1,0.04648615799684127,0.27168644244208523,0.2,0.03508771929824561,0.0,0.0
0,0.7206189250284654,0.40833258988312965,1.0,0.5964912280701753,0.3333333333333333,0.0
1,0.23252094414782615,0.5836084099087043,0.4,0.7017543859649122,0.0,0.0
1,0.015142560445027665,0.45377226633360096,0.8,0.4210526315789474,0.3333333333333333,0.0
0,0.02973751782214253,0.5026615517292652,0.2,0.8771929824561402,0.2222222222222222,0.0
0,0.040372370086180706,0.4678383441877063,0.0,0.7894736842105261,0.6666666666666665,0.0
1,0.06299104802545687,0.9867368483658965,0.0,0.08771929824561403,0.4444444444444445,0.0
1,0.02459539145271748,0.4887739019240491,0.4,0.07017543859649122,0.8888888888888888,0.0
1,0.3238270776360911,0.4499658012906296,1.0,0.6491228070175439,0.2222222222222222,0.0
1,0.002971748356356036,0.8105094120795789,0.8,0.3508771929824562,0.1111111111111111,0.0
1,0.06479413129785266,0.9538168733458233,0.0,0.22807017543859648,0.6666666666666665,0.0
0,0.027991198282396233,0.34713176911410476,0.2,0.631578947368421,1.0,0.0
1,0.015236053651744486,0.0934070835935409,0.8,0.4210526315789474,0.4444444444444445,0.0
0,0.0693185346943273,0.5744491033990543,0.0,0.8596491228070176,1.0,0.0
0,0.5520640294904287,0.3409462634192762,1.0,0.5964912280701753,0.5555555555555556,0.0
0,0.016294530313502757,0.6323787432717757,0.6000000000000001,0.17543859649122806,0.1111111111111111,0.0
0,0.013456343681027893,0.9873316085288607,0.2,0.5964912280701753,0.2222222222222222,0.0
0,0.022832376697486036,0.4340559669313349,0.8,0.8245614035087718,0.4444444444444445,0.0
0,0.013683398611625883,0.24063996193534956,0.8,0.5438596491228069,0.6666666666666665,0.0
1,0.04224557326361412,0.41939512891426534,0.4,0.2982456140350877,0.3333333333333333,0.0
0,0.009002060189590868,0.942248788176168,0.0,0.3684210526315789,0.8888888888888888,0.0
0,0.09466854988697339,0.570940018437565,0.0,0.3508771929824562,0.1111111111111111,0.0
0,0.9246044068690795,0.3390430308977905,1.0,0.19298245614035087,1.0,0.0
1,0.10057197808252111,0.9096559312457252,0.6000000000000001,1.0,0.5555555555555556,0.0
1,0.06995629192585989,0.0060665536622357035,0.0,0.5789473684210527,0.3333333333333333,0.0
1,0.02688931406037658,0.00562048354001249,0.2,0.7543859649122806,0.7777777777777777,0.0
1,0.03364753728876379,0.502364171647783,0.0,0.7894736842105261,0.1111111111111111,0.0
0,0.1401062483513475,0.12504832426324083,0.6000000000000001,0.017543859649122806,0.8888888888888888,0.0
0,0.04394180715690498,0.9713325601451215,0.0,0.631578947368421,0.2222222222222222,0.0
1,0.08979020792221366,0.37701846730306005,0.0,0.10526315789473684,0.5555555555555556,0.0
1,0.04520730449067907,0.2826895054569245,0.0,0.08771929824561403,0.6666666666666665,0.0
0,0.09510930357578126,0.8870847830612305,0.4,0.3859649122807017,0.2222222222222222,0.0
1,0.06816990386894924,0.333422547357778,0.6000000000000001,0.07017543859649122,0.3333333333333333,0.0
1,0.022792308180321682,0.7305141701608826,0.8,0.5614035087719298,0.8888888888888888,0.0
1,0.09336298403603495,0.42659172688613317,0.4,0.40350877192982454,0.5555555555555556,0.0
0,0.28762851142119694,0.38504772950307786,0.4,0.5789473684210527,0.6666666666666665,0.0
0,0.010494612453962944,0.7564754512742736,0.0,0.3333333333333333,0.7777777777777777,0.0
0,0.17498923158601212,0.6217325363547149,1.0,0.9122807017543859,0.3333333333333333,0.0
1,0.17344325463208757,0.2235406072501264,0.4,0.4912280701754386,0.8888888888888888,0.0
0,0.009008738275784927,0.5738246052279419,0.0,0.3333333333333333,0.0,0.0
1,0.03945747227759469,0.14488357569809973,0.0,0.9649122807017543,0.0,0.0
0,0.01802749368086094,0.25232699913759776,0.8,0.5438596491228069,0.3333333333333333,0.0
0,0.07599995993148284,0.656853123977756,0.0,0.9649122807017543,0.8888888888888888,0.0
0,0.05609926307318849,0.6408243375858685,0.2,0.2631578947368421,0.0,0.0
1,0.054653457412174825,0.450441609421001,0.2,0.5087719298245614,0.1111111111111111,0.0
1,0.01770694554354613,0.5306450173967348,0.8,0.3333333333333333,0.1111111111111111,0.0
1,0.15331550284319523,0.10937639396913194,0.6000000000000001,0.0,0.1111111111111111,0.0
1,0.25411787489941134,0.9898890772296072,1.0,0.5614035087719298,0.4444444444444445,0.0
1,0.011429544521131136,0.5169060576322598,0.8,0.9122807017543859,0.0,0.0
1,0.0025577070123244086,0.32173551015552976,0.8,1.0,0.1111111111111111,0.0
0,0.6598717139642122,0.275403693460612,1.0,0.9824561403508771,1.0,0.0
0,0.07020672015813709,0.8730484432152734,0.6000000000000001,0.3684210526315789,0.1111111111111111,0.0
1,0.09532634137708816,0.6725250542718648,0.0,0.7543859649122806,0.4444444444444445,0.0
0,0.14044015266105042,0.8018556517084485,0.6000000000000001,0.2982456140350877,0.8888888888888888,0.0
0,0.03700327560127819,0.2300234930264371,0.0,0.6140350877192982,0.6666666666666665,0.0
0,0.8235549456236831,0.7364320337823772,1.0,0.5964912280701753,0.7777777777777777,0.0
0,0.06511467943516747,0.43051714396169743,0.0,0.3859649122807017,0.1111111111111111,0.0
0,0.6306884772961765,0.18342403425818538,1.0,0.7894736842105261,0.8888888888888888,0.0
0,0.08700544597929125,0.6417759538466113,0.0,0.9649122807017543,0.3333333333333333,0.0
0,0.0336141468577935,0.5800993249472151,0.6000000000000001,0.3859649122807017,0.5555555555555556,0.0
1,0.004657965120355809,0.235287120468671,0.2,0.15789473684210525,0.5555555555555556,0.0
1,0.0788381465639577,0.24786629791536563,0.0,0.894736842105263,0.7777777777777777,0.0
0,0.16150617556020797,0.7546911707853808,0.4,0.43859649122807015,0.3333333333333333,0.0
1,0.03108315219024532,0.3091860707169834,0.8,0.5263157894736841,0.4444444444444445,0.0
1,0.25348011766787876,0.3753234008386118,0.4,0.47368421052631576,0.6666666666666665,0.0
1,0.02596439912249947,0.7565646652987182,0.8,0.8245614035087718,0.3333333333333333,0.0
0,0.0629609966375836,0.8288280250988789,0.6000000000000001,0.4912280701754386,0.5555555555555556,0.0
1,0.19640251496726072,0.37449073661046184,0.4,0.21052631578947373,0.1111111111111111,0.0
0,0.861756937696795,0.5402801320367562,1.0,0.807017543859649,0.4444444444444445,0.0
1,0.16005369181300025,0.8959169714812502,0.6000000000000001,0.05263157894736842,0.5555555555555556,0.0
0,0.11849262238427712,0.8601421476789485,0.6000000000000001,0.7894736842105261,1.0,0.0
0,0.05374189864668584,0.2671067891872602,0.2,0.21052631578947373,0.3333333333333333,0.0
0,0.01578699576275431,0.20034496089451928,0.6000000000000001,0.5614035087719298,0.8888888888888888,0.0
1,0.023727240247489872,0.1385196419543819,0.8,0.05263157894736842,0.6666666666666665,0.0
0,0.05214249700320882,0.5848574062509293,0.2,0.2982456140350877,0.1111111111111111,0.0
0,0.2295291615328879,0.6454932048651382,0.4,0.4912280701754386,0.8888888888888888,0.0
1,0.02675575233649541,0.02227376810301246,0.2,0.9824561403508771,0.3333333333333333,0.0
1,0.03690310430836731,0.06848663276533738,0.6000000000000001,0.9122807017543859,0.6666666666666665,0.0
0,0.015566618918350381,0.8946977131471734,0.0,0.894736842105263,0.8888888888888888,0.0
0,0.01877210029149846,0.8268058405448003,0.8,0.5263157894736841,0.7777777777777777,0.0
0,0.10758062954318551,0.5026615517292652,0.4,0.07017543859649122,0.3333333333333333,0.0
0,0.031113203578118583,0.007077645939274987,0.8,0.7368421052631577,0.5555555555555556,0.0
0,0.004347434112332089,0.31144615933624764,0.8,0.7543859649122806,0.5555555555555556,0.0
0,0.041130332869206344,0.5071222529514973,0.6000000000000001,0.24561403508771923,0.5555555555555556,0.0
1,0.030872792475132475,0.3358015880096351,0.8,0.4912280701754386,0.0,0.0
1,0.17765712702053849,0.9572664822910162,1.0,0.0,0.5555555555555556,0.0
0,0.2626324347968359,0.033990543313408866,0.4,0.19298245614035087,0.0,0.0
1,0.027396848611125024,0.42653225086983676,0.0,0.5263157894736841,0.1111111111111111,0.0
0,0.24584038706187583,0.14577571594254618,0.4,0.9649122807017543,0.6666666666666665,0.0
0,0.1743848647854498,0.3219734142207155,0.4,0.19298245614035087,0.1111111111111111,0.0
0,0.025102926003465927,0.8740595354923127,0.8,0.43859649122807015,0.1111111111111111,0.0
0,0.0033089917091559903,0.662265441460731,0.8,0.3859649122807017,0.0,0.0
0,0.06392598009262505,0.9834061914532964,0.4,0.8596491228070176,0.0,0.0
1,0.1670590042305676,0.2828381954976656,0.4,0.4210526315789474,0.7777777777777777,0.0
1,0.5463609438807027,0.338834864840753,1.0,0.10526315789473684,0.5555555555555556,0.0
1,0.03925712969177293,0.769292532786154,0.2,0.807017543859649,0.1111111111111111,0.0
1,0.11322695142026198,0.17402682368334968,0.6000000000000001,0.631578947368421,0.1111111111111111,0.0
0,0.026041197113731148,0.36889999107859756,0.8,0.9824561403508771,0.2222222222222222,0.0
1,0.6812182164835202,0.13483212894400334,1.0,0.05263157894736842,0.6666666666666665,0.0
0,0.08701880215167937,0.858268653165611,0.4,0.9649122807017543,0.0,0.0
0,0.7531779342675976,0.00871323638742677,1.0,0.894736842105263,0.4444444444444445,0.0
1,0.2604219882666026,0.501531507419633,1.0,0.631578947368421,1.0,0.0
1,0.04017202750035895,0.11841674844618907,0.2,0.14035087719298245,0.0,0.0
1,0.33156364049190784,0.6688375412614863,0.4,0.9824561403508771,0.4444444444444445,0.0
1,0.02557373108014705,0.7896333303595325,0.8,0.7543859649122806,0.8888888888888888,0.0
1,0.03283281077308865,0.16430249501888364,0.2,0.6140350877192982,0.7777777777777777,0.0
1,0.014945556902302941,0.13724090760400867,0.8,0.3859649122807017,0.6666666666666665,0.0
0,0.05442974152467387,0.5669848633538526,0.2,0.6491228070175439,0.0,0.0
1,0.6757688981491684,0.3677402087608172,1.0,0.6666666666666665,1.0,0.0
0,0.26915692500843114,0.7429149195586879,1.0,0.3859649122807017,0.4444444444444445,0.0
1,0.4469309185373656,0.49382936330924554,1.0,0.10526315789473684,0.5555555555555556,0.0
0,0.0019867306427324063,0.8241888958277575,0.2,0.7017543859649122,0.8888888888888888,0.0
1,0.03155395726692645,0.7627501709935468,0.2,0.0,0.8888888888888888,0.0
0,0.34402494933002103,0.04820531120825527,1.0,0.6666666666666665,0.2222222222222222,0.0
0,0.008985364974105722,0.15784934725072114,0.8,0.8245614035087718,0.5555555555555556,0.0
0,0.08644448673899033,0.23374074404496387,0.6000000000000001,0.5087719298245614,0.6666666666666665,0.0
1,0.29599615342235225,0.21447051476492104,1.0,0.3333333333333333,0.0,0.0
1,0.27752122796648937,0.7129687453534362,0.4,0.08771929824561403,0.3333333333333333,0.0
0,0.02307278780047214,0.5484283462693669,0.8,0.7543859649122806,0.2222222222222222,0.0
1,0.012905401570018064,0.2655604127635531,0.6000000000000001,0.2982456140350877,0.8888888888888888,0.0
1,0.023046075455695907,0.4735183037440152,0.8,0.8596491228070176,0.0,0.0
0,0.8532891244027287,0.9569096261932376,1.0,0.08771929824561403,0.5555555555555556,0.0
1,0.8983561890833325,0.49674368810777053,1.0,0.7017543859649122,0.8888888888888888,0.0
1,0.020408231409042795,0.7550182888750111,0.6000000000000001,0.3508771929824562,0.4444444444444445,0.0
1,0.5150340415443743,0.19731168406340144,1.0,0.3508771929824562,0.4444444444444445,0.0
0,0.02633837194936675,0.02964879412376959,0.2,0.5087719298245614,0.2222222222222222,0.0
0,0.809273858297689,0.8765575281767627,1.0,0.017543859649122806,0.6666666666666665,0.0
1,0.030792655440803774,0.19499211942784073,0.2,0.3684210526315789,1.0,0.0
0,0.07499156891618,0.8923484105034645,0.0,0.21052631578947373,0.8888888888888888,0.0
0,0.14677765645921192,0.3943557260534689,0.4,0.9649122807017543,0.8888888888888888,0.0
0,0.036251990904446606,0.4284652213994707,0.2,0.14035087719298245,0.8888888888888888,0.0
1,0.004501030094795433,0.16106105213072827,0.8,0.9473684210526314,0.5555555555555556,0.0
0,0.286042465950108,0.16123948017961756,1.0,0.28070175438596495,0.1111111111111111,0.0
0,0.038499166908747294,0.852588693609302,0.6000000000000001,0.4561403508771929,0.4444444444444445,0.0
1,0.7929659718117983,0.2857227822880423,1.0,0.9824561403508771,0.7777777777777777,0.0
1,0.20927452610630848,0.7239718083682755,0.4,0.5789473684210527,0.2222222222222222,0.0
0,0.15880488969471132,0.9679126892080768,1.0,0.9649122807017543,0.7777777777777777,0.0
0,0.002173717056166044,0.5959496832902133,0.8,0.9824561403508771,0.4444444444444445,0.0
0,0.9402912313389229,0.1703095726648229,1.0,0.4561403508771929,0.4444444444444445,0.0
0,0.3278472855249143,0.20700627471971927,0.4,0.894736842105263,0.6666666666666665,0.0
0,0.04474651654328903,0.8241591578196092,0.2,0.6666666666666665,0.3333333333333333,0.0
0,0.21729156858227572,0.867160317601927,0.4,0.6491228070175439,0.3333333333333333,0.0
0,0.0937002273888349,0.9564338180628661,0.6000000000000001,0.12280701754385964,0.1111111111111111,0.0
0,0.26891985294854204,0.18351324828263002,0.4,0.4561403508771929,0.5555555555555556,0.0
0,0.014521498428980225,0.5527998334671543,0.0,0.7017543859649122,0.7777777777777777,0.0
0,0.012324408071134977,0.2463199214916585,0.8,0.40350877192982454,0.6666666666666665,0.0
1,0.015216019393162307,0.9046896838849734,0.6000000000000001,0.7192982456140351,0.3333333333333333,0.0
1,0.17780404491680776,0.7684896065661522,0.4,0.7368421052631577,0.5555555555555556,0.0
0,0.5262799386951688,0.9394534154102359,1.0,0.7192982456140351,0.5555555555555556,0.0
0,0.007476117494248499,0.037053558152674936,0.8,0.7192982456140351,0.2222222222222222,0.0
1,0.7752723824406402,0.29785588961251375,1.0,0.9122807017543859,0.3333333333333333,0.0
0,0.30809016751979224,0.4122877449668421,0.4,0.631578947368421,0.4444444444444445,0.0
0,0.08086160668075743,0.8163677996847771,0.4,0.3859649122807017,0.1111111111111111,0.0
1,0.0869186308587685,0.8836351741160378,0.4,0.9473684210526314,0.1111111111111111,0.0
0,0.04994206760226655,0.7104112766526898,0.0,0.19298245614035087,0.6666666666666665,0.0
1,0.02016782030605669,0.6501323341362596,0.0,0.40350877192982454,0.7777777777777777,0.0
1,0.18052202599778958,0.28670413655693344,0.4,0.5789473684210527,0.4444444444444445,0.0
1,0.006861733564395116,0.949058792042109,0.0,1.0,1.0,0.0
1,0.2360302784428039,0.8425075088470574,0.4,0.8421052631578947,0.4444444444444445,0.0
0,0.10247857169092482,0.882713295863443,0.4,0.17543859649122806,0.1111111111111111,0.0
0,0.26670606737521163,0.22571148184494602,0.4,0.21052631578947373,0.2222222222222222,0.0
1,0.015099152884766284,0.11172569661284087,0.2,0.22807017543859648,0.6666666666666665,0.0
0,0.30897167489740796,0.9131650162072145,1.0,0.5263157894736841,0.2222222222222222,0.0
1,0.5620844978246134,0.5914592440598329,1.0,0.17543859649122806,0.5555555555555556,0.0
1,0.09381709389723093,0.34802390935855115,0.6000000000000001,0.8245614035087718,0.4444444444444445,0.0
1,0.04511715032705928,0.3581050941207958,0.0,0.19298245614035087,0.1111111111111111,0.0
0,0.36363848848197083,0.9284503523953965,1.0,0.6491228070175439,0.0,0.0
0,0.01685215051070664,0.9927439260118357,0.8,0.10526315789473684,0.5555555555555556,0.0
0,0.16321242658278992,0.09391262973206055,0.6000000000000001,0.017543859649122806,0.6666666666666665,0.0
0,0.0567737497787884,0.06952746305052487,0.4,0.8596491228070176,0.7777777777777777,0.0
0,0.0576752914149863,0.6777292056978024,0.2,0.631578947368421,0.3333333333333333,0.0
1,0.02947039437438019,0.8948166651797662,0.6000000000000001,0.5438596491228069,0.6666666666666665,0.0
0,0.2839355297558826,0.8601124096708003,0.4,0.9824561403508771,0.4444444444444445,0.0
1,0.03665935416228418,0.02367145448597853,0.2,1.0,0.5555555555555556,0.0
1,0.07048052169209348,0.45939274987361345,0.0,0.7017543859649122,0.7777777777777777,0.0
0,0.1414418655901592,0.6437386623843935,0.6000000000000001,0.8771929824561402,0.0,0.0
1,0.0551877043076995,0.7216225057245665,0.0,0.10526315789473684,1.0,0.0
0,0.07987658896713379,0.6633360097540667,0.0,0.4912280701754386,0.2222222222222222,0.0
1,0.02924667848687923,0.7689951527046719,0.6000000000000001,0.5263157894736841,0.7777777777777777,0.0
0,0.07135535098351514,0.41665923216462963,0.6000000000000001,0.05263157894736842,0.1111111111111111,0.0
1,0.02688597501727955,0.5783447824664704,0.0,0.5789473684210527,0.8888888888888888,0.0
1,0.09065502008434423,0.7178755166978916,0.6000000000000001,0.8421052631578947,0.2222222222222222,0.0
1,0.023827411540400755,0.014303981919291046,0.8,0.6491228070175439,0.7777777777777777,0.0
1,0.008694868224664178,0.6780265857792845,0.8,0.08771929824561403,0.5555555555555556,0.0
0,0.24404064283257706,0.3307461266244387,1.0,0.9473684210526314,0.1111111111111111,0.0
1,0.06806639353294133,0.18767656942338,0.0,0.40350877192982454,0.4444444444444445,0.0
1,0.03230524196375803,0.1493740149284801,0.2,0.7543859649122806,0.8888888888888888,0.0
1,0.21330809016751984,0.5536919737116008,0.4,0.40350877192982454,1.0,0.0
1,0.0371869229716148,0.46412109316917954,0.6000000000000001,0.9824561403508771,0.7777777777777777,0.0
