Low,Open,Volume,High,Close,Adjusted Close,Month,Year,Day
0.05920630185587568,0.057738960241253204,0.010137562721681403,0.05747070648707005,0.06027264594764514,0.020817315225916413,0.09090909090909091,0.0,0.16666666666666669
0.062459954181284874,0.06074722191770503,0.008207969817270453,0.059886460413703504,0.06222005261776048,0.021561777274823328,0.09090909090909091,0.0,0.26666666666666666
0.06167118044394425,0.062008728524812776,0.007372772888495566,0.059886460413703504,0.060759501500445096,0.021003405671209667,0.09090909090909091,0.0,0.3
0.06334730103112053,0.061620576219925935,0.008409569075940255,0.061239273358924276,0.06426483972308647,0.022343412777475063,0.09090909090909091,0.0,0.3333333333333333
0.06403745444662105,0.06404657071829566,0.007199973523921451,0.061239273358924276,0.06309639882923415,0.02189675236723468,0.09090909090909091,0.0,0.3666666666666667
0.06285432531350683,0.06288209831533444,0.007171173629825765,0.06007972381239883,0.061927942394297386,0.021450059612563993,0.09090909090909091,0.0,0.4
0.06295291416245023,0.061717610424072464,0.005961578077806961,0.05959657302707215,0.06202532282950807,0.021487339802928808,0.09090909090909091,0.0,0.5
0.06226276074694971,0.06181466011651972,0.006393576489242248,0.05921004622968147,0.06222005261776048,0.021561777274823328,0.09090909090909091,0.0,0.5333333333333333
0.0636430833143991,0.062008728524812776,0.005644779242754417,0.06114264937098825,0.06280428860577109,0.021785083221620795,0.09090909090909091,0.0,0.5666666666666667
0.06462903474962654,0.06288209831533444,0.009359965581097886,0.06104602538305222,0.06309639882923415,0.02189675236723468,0.09090909090909091,0.0,0.6
0.06305150301139363,0.06288209831533444,0.009273565898810829,0.06027297178827089,0.06212268772363427,0.021524548835546976,0.09090909090909091,0.0,0.6333333333333333
0.06167118044394425,0.061523542015779406,0.005356780301797559,0.058726910867178087,0.06017526551243446,0.02078009648996916,0.09090909090909091,0.0,0.7666666666666667
0.057924568137369695,0.05997088633132987,0.01762553518655971,0.058920158843050116,0.06037001084177135,0.02085449838299034,0.09090909090909091,0.0,0.8
0.059699277573489376,0.06016497022792368,0.008179169923174768,0.05737408249913402,0.060077900618308255,0.020742877754021907,0.09090909090909091,0.0,0.8333333333333334
0.05999505985676794,0.059873852127183366,0.008323169393653197,0.05737408249913402,0.05851995352469774,0.020147310055562202,0.09090909090909091,0.0,0.8666666666666667
0.057825979288426296,0.05832119644273383,0.014313547365555844,0.05582800615521792,0.05666991174870861,0.019440115259248,0.1818181818181818,0.0,0.03333333333333333
0.05713581013647741,0.05647743814584473,0.011692757002848437,0.05370213961521582,0.05579357330777718,0.019105114291292413,0.1818181818181818,0.0,0.06666666666666668
0.0553611007003577,0.055604076099473446,0.015379143447096219,0.053412252228584464,0.05443037931404576,0.01858401964360054,0.1818181818181818,0.0,0.1
0.05555828626646868,0.05424551205576804,0.009273565898810829,0.05234931895858343,0.05423564175525111,0.018509549827275727,0.1818181818181818,0.0,0.13333333333333333
0.053389197829902854,0.05400291105710099,0.01598394122310562,0.05123807369461435,0.05267770243218284,0.017914037114347532,0.1818181818181818,0.0,0.16666666666666669
0.05013556910916618,0.0504609380253922,0.021023922689850635,0.04771107450401184,0.04936708622725161,0.016648493355520877,0.1818181818181818,0.0,0.26666666666666666
0.05141729495944798,0.04987869407976121,0.01365114980135507,0.05022346012999297,0.05316455798498279,0.018100146966298955,0.1818181818181818,0.0,0.3
0.05398077026468413,0.052983989960359565,0.01365114980135507,0.05234931895858343,0.05394352376124578,0.018397932432750327,0.1818181818181818,0.0,0.3333333333333333
0.05403007255738003,0.053760310058433944,0.009273565898810829,0.051093130001298684,0.054040896425914225,0.01843512852759637,0.1818181818181818,0.0,0.3666666666666667
0.0536849879814056,0.05385735200673085,0.00624957701876382,0.051189753989234685,0.05228821954405133,0.01776515893611548,0.1818181818181818,0.0,0.4
0.05141729495944798,0.05114022391932008,0.010799960285882176,0.04838748868803386,0.050632907556314596,0.01713235632949337,0.1818181818181818,0.0,0.5
0.05171308511095073,0.0504609380253922,0.01146235785008295,0.049257158559339584,0.05160661866191449,0.01750462131559865,0.1818181818181818,0.0,0.5333333333333333
0.05289622998051331,0.051431342020060375,0.008668768122801427,0.04935379025868723,0.05150925376778828,0.017467363766335023,0.1818181818181818,0.0,0.5666666666666667
0.05250185098006717,0.051334307815913874,0.0069695743711559646,0.049160526859991935,0.051557936214851385,0.017485997392631375,0.1818181818181818,0.0,0.6
0.0511215205443936,0.05138282491798714,0.010540761239021004,0.04887063947336055,0.050535542662188376,0.017095182875748537,0.1818181818181818,0.0,0.6333333333333333
0.0511215205443936,0.05036390382124567,0.004809582313979529,0.04877400777401289,0.05141187333257763,0.01743015149927383,0.1818181818181818,0.0,0.7333333333333333
0.05279762539512155,0.051237258123466606,0.006220777124668134,0.05080323490325568,0.05374877843190892,0.018323504664184906,0.1818181818181818,0.0,0.7666666666666667
0.05575547970080384,0.05414847010747116,0.017942334021612254,0.054281929811301824,0.055696200643108734,0.01906788261757303,0.1818181818181818,0.0,0.8
0.05703722128753401,0.05550703415117654,0.006479976171529306,0.05350887621652049,0.05579357330777718,0.019105114291292413,0.1818181818181818,0.0,0.8333333333333334
0.05762878585409113,0.055992236148510635,0.00734397299439988,0.05457180177510988,0.057156767301508565,0.019626221876756396,0.1818181818181818,0.0,0.9666666666666667
0.058318955006039994,0.0569626401431788,0.008495968758227312,0.05486170458456453,0.057838368183645406,0.019886743325058083,0.1818181818181818,0.0,0.9999999999999999
0.05881193072365372,0.057641926037106675,0.007516772358973994,0.055634742756522595,0.057546242419097865,0.019775106523874507,0.2727272727272727,0.0,0.0
0.056642842287087866,0.05705968983562608,0.006019177865998333,0.054281929811301824,0.055306717754977225,0.01891902384599916,0.2727272727272727,0.0,0.03333333333333333
0.05427656041618688,0.054633672104805256,0.006681575430199106,0.05186616817325672,0.05316455798498279,0.018100146966298955,0.2727272727272727,0.0,0.06666666666666668
0.05102291595900184,0.05181950206909759,0.012873552660771554,0.04906389516064423,0.050827652885651456,0.01720680350471697,0.2727272727272727,0.0,0.16666666666666669
0.051614488393783145,0.05065502192198597,0.008006370558600652,0.04887063947336055,0.050632907556314596,0.01713235632949337,0.2727272727272727,0.0,0.2
0.05181168182811831,0.0504609380253922,0.006163177336476762,0.049257158559339584,0.052190846879382885,0.017727907855737926,0.2727272727272727,0.0,0.23333333333333334
0.05417795583079511,0.05259582216717197,0.00884156748737554,0.05176953647390907,0.0528724477615197,0.017988464882912954,0.2727272727272727,0.0,0.26666666666666666
0.05427656041618688,0.05269287185961925,0.021571120677668667,0.054281929811301824,0.05511197242564034,0.018844596077433752,0.2727272727272727,0.0,0.3
0.05452304040676957,0.054730714053102134,0.00610557754828539,0.051962799872604395,0.05335929554377741,0.018174594141522553,0.2727272727272727,0.0,0.4
0.05250185098006717,0.052983989960359565,0.0091295664283324,0.05022346012999297,0.05248296487338819,0.017839622283554235,0.2727272727272727,0.0,0.43333333333333335
0.05309341554662429,0.052304711810582036,0.006422376383337934,0.05041671581727662,0.05189873665591979,0.017616280757883435,0.2727272727272727,0.0,0.4666666666666667
0.052206060828564424,0.05172246786495106,0.006623975642007735,0.04964367764531859,0.0509250255503199,0.017244025475107255,0.2727272727272727,0.0,0.5
0.05181168182811831,0.050752063870282874,0.007862371088122225,0.04906389516064423,0.05160661866191449,0.01750462131559865,0.2727272727272727,0.0,0.5333333333333333
0.053192012263791874,0.05162542591665416,0.0063071768069551904,0.04993357274336159,0.052385584438177535,0.01780237120317668,0.2727272727272727,0.0,0.6333333333333333
0.05240324639467543,0.05220766211813478,0.006191977230572448,0.04964367764531859,0.05102239044444612,0.017281257148826633,0.2727272727272727,0.0,0.6666666666666666
0.04924820652288216,0.05031538671917242,0.019497528302779288,0.047566138522107795,0.04790651956885178,0.01609018967521085,0.2727272727272727,0.0,0.7
0.04786787608720858,0.04774380993798144,0.015263943870713476,0.04558521567542137,0.046592015792725705,0.015587689840498964,0.2727272727272727,0.0,0.7333333333333333
0.046487545651535025,0.04643377074049969,0.012268754884762152,0.044425650706072656,0.04634858024578349,0.015494625211194164,0.2727272727272727,0.0,0.7666666666666667
0.04397338050721891,0.046191161997682265,0.023644713052558042,0.04384587593280995,0.04342746247006825,0.01437802431946017,0.2727272727272727,0.0,0.8666666666666667
0.04017747377617267,0.0426006796080506,0.029116692930738347,0.039884045662260406,0.03904576249486873,0.01270300330746705,0.2727272727272727,0.0,0.9
0.03869853875510734,0.038913147525971636,0.02998068975360892,0.04036719644758707,0.042940599146726086,0.01419189829529359,0.2727272727272727,0.0,0.9333333333333333
0.04195218321229237,0.04279475576049399,0.01330555107220684,0.04007730134954407,0.04206426847633685,0.013856894092894971,0.2727272727272727,0.0,0.9666666666666667
0.04096623177706493,0.04192140145827308,0.013190351495824098,0.03959415827562904,0.041577405152994684,0.013849406357280311,0.36363636363636365,0.0,0.0
0.0370224339043794,0.040611354516640955,0.024796708816385477,0.0379031305269856,0.03622200961327969,0.011793946921644885,0.36363636363636365,0.0,0.1
0.03583928903481681,0.03609898523441435,0.019843127031927518,0.033796356563120356,0.03622200961327969,0.011793946921644885,0.36363636363636365,0.0,0.13333333333333333
0.036430861469598105,0.03609898523441435,0.023097515064740014,0.03650199787638521,0.037974686495142615,0.012466669024144367,0.36363636363636365,0.0,0.16666666666666669
0.03919152234094524,0.03784570932715693,0.007862371088122225,0.036163790784374164,0.03885101716553184,0.012802983175970187,0.36363636363636365,0.0,0.2
0.03899432890661009,0.03871906362937784,0.007718371617643795,0.036308734477689855,0.03914313515953716,0.012915114846937373,0.36363636363636365,0.0,0.23333333333333334
0.038205570905717814,0.03862202942523134,0.00665277553610342,0.03592221539171084,0.037195720718879596,0.012167683579328847,0.36363636363636365,0.0,0.3333333333333333
0.03544491003437068,0.037069389229082525,0.014025548424598987,0.035439064606384144,0.03602726428394282,0.011719166598789181,0.36363636363636365,0.0,0.3666666666666667
0.033965982881529536,0.03444929534581828,0.02367351294665373,0.03176712172246593,0.03310613096714314,0.010598073065686386,0.36363636363636365,0.0,0.4
0.029134830290784133,0.03279961320137258,0.023990311781706273,0.030124413679202156,0.030574488309017184,0.009626365518371358,0.36363636363636365,0.0,0.43333333333333335
0.029529209291230277,0.030470645162999035,0.03018228901227872,0.028771593022569764,0.03145082674994863,0.00996271848351353,0.36363636363636365,0.0,0.4666666666666667
0.03209267672824226,0.031344007209370306,0.011347158273700206,0.02896484870985344,0.031158716526485566,0.009850628860305737,0.36363636363636365,0.0,0.5666666666666667
0.02775449985511058,0.030470645162999035,0.014659146094704074,0.027805291451916375,0.026679651657159825,0.008131493279825215,0.36363636363636365,0.0,0.6
0.024205073114646994,0.025424549037214694,0.022694316547400412,0.02278052791136577,0.023563773011023262,0.006935606486094592,0.36363636363636365,0.0,0.6333333333333333
0.019275323806734038,0.02163998275098923,0.0365182657133296,0.019011961039511555,0.0216163585703657,0.006188152577384851,0.36363636363636365,0.0,0.6666666666666666
0.021641605677635012,0.02154294080269234,0.016761538363689137,0.02065466908277533,0.022590069675965593,0.006561879531739721,0.36363636363636365,0.0,0.7
0.02085283980851857,0.022222226696620218,0.014572746412417016,0.01959174352418591,0.01986367391796054,0.005515462819315656,0.36363636363636365,0.0,0.8
0.019669702807180167,0.01979620896579938,0.033235077786421416,0.01959174352418591,0.0202531645766343,0.005664939369508272,0.36363636363636365,0.0,0.8333333333333334
0.0224303636785273,0.021348856906098557,0.026985500767657596,0.024713131052672532,0.02687438921595446,0.008206244492693637,0.36363636363636365,0.0,0.8666666666666667
0.02795168542122156,0.026783113080920087,0.030095889329991663,0.027515396353873373,0.0299902600915488,0.009402160396411528,0.36363636363636365,0.0,0.9
0.029726394857341243,0.02988840121736805,0.025631905745160364,0.03215364080844496,0.034274587402079906,0.01104652859180847,0.36363636363636365,0.0,0.9333333333333333
0.03465615203347841,0.034158177245077984,0.023903912099419215,0.03495591382105745,0.037779941165805755,0.01239190810794686,0.4545454545454545,0.0,0.0
0.035937877883760225,0.03745754927811973,0.01736633613969854,0.03476265813377376,0.03622200961327969,0.011793946921644885,0.4545454545454545,0.0,0.03333333333333333
0.03544491003437068,0.03609898523441435,0.0192671291500138,0.034086243949751724,0.03622200961327969,0.011793946921644885,0.4545454545454545,0.0,0.06666666666666668
0.03238845901152082,0.03541969934048647,0.015551942811670334,0.03273342329311932,0.03164556430874328,0.010037472930824992,0.4545454545454545,0.0,0.1
0.03002217714061982,0.03153808336181374,0.022204718347773753,0.029641255182463827,0.031158716526485566,0.009850628860305737,0.4545454545454545,0.0,0.13333333333333333
0.030416556141065962,0.031052889108630022,0.00884156748737554,0.029737894593223152,0.029698142097543498,0.00929002549100131,0.4545454545454545,0.0,0.23333333333333334
0.03031796729212255,0.029597275372477375,0.009561564839767686,0.028191810537895406,0.030477115644348768,0.009589020639145934,0.4545454545454545,0.0,0.26666666666666666
0.029134830290784133,0.030373603214702158,0.009302365792906515,0.027901915439852404,0.029406039644622642,0.009177922930021391,0.4545454545454545,0.0,0.3
0.027853096572278163,0.028044635176328575,0.012844752766675868,0.025389537525282918,0.026971761880622905,0.008243621716349361,0.4545454545454545,0.0,0.3333333333333333
0.025684008135712325,0.02688015502921698,0.0137951492718335,0.024519867653977206,0.02687438921595446,0.008206244492693637,0.4545454545454545,0.0,0.3666666666666667
0.026176975985101852,0.026783113080920087,0.01077116039178649,0.02567943262332592,0.02687438921595446,0.008206244492693637,0.4545454545454545,0.0,0.4666666666666667
0.02800097984569326,0.026831630182993338,0.009590364733863372,0.028771593022569764,0.031548199414617076,0.010000092472726228,0.4545454545454545,0.0,0.5
0.030416556141065962,0.03144104915766721,0.012931152448962925,0.02944799949518015,0.029503404538748848,0.009215274278132887,0.4545454545454545,0.0,0.5333333333333333
0.02834606442166769,0.029403199220033954,0.011606357320561379,0.02915811210854881,0.03193768230274861,0.01014959813290612,0.4545454545454545,0.0,0.5666666666666667
0.03238845901152082,0.03182920920670443,0.010396761768542574,0.030607556753117215,0.03125608142061177,0.009887944629543892,0.4545454545454545,0.0,0.6
0.03036726171659425,0.031149923312776537,0.009993563251202974,0.029641255182463827,0.030574488309017184,0.009626365518371358,0.4545454545454545,0.0,0.7
0.027212221844800988,0.030470645162999035,0.010454361556733946,0.028385073936590732,0.026144105886754546,0.00792596706636415,0.4545454545454545,0.0,0.7333333333333333
0.026374169419437016,0.026055310084918945,0.015551942811670334,0.025389537525282918,0.02531645766342841,0.0076082833063916624,0.4545454545454545,0.0,0.7666666666666667
0.02706433857138589,0.025909758778699166,0.02257911697101767,0.02529291353734689,0.026484906327822952,0.00805675823917193,0.4545454545454545,0.0,0.8
0.026472766136604597,0.026394953031882884,0.012326354672953524,0.024906386739956238,0.02629016099848608,0.007982013495189566,0.4545454545454545,0.0,0.8333333333333334
0.026176975985101852,0.0262008691352891,0.012412754355240582,0.024519867653977206,0.02629016099848608,0.007982013495189566,0.4545454545454545,0.0,0.9333333333333333
0.02440226654898217,0.0262008691352891,0.01578234196443582,0.024423243666041178,0.02336903545222864,0.0068608423354540385,0.4545454545454545,0.0,0.9666666666666667
0.024352972124510458,0.023289664895434936,0.011203158803221777,0.0224906405247344,0.024926967004754677,0.007458809990642079,0.5454545454545454,0.0,0.0
0.02440226654898217,0.024842305091583722,0.010886359968169234,0.022683903923429755,0.02366115344623393,0.006972990178636389,0.5454545454545454,0.0,0.03333333333333333
0.02203598467808117,0.023435223945805092,0.01186555636742255,0.020799612776091006,0.021226867911691955,0.006038666323863136,0.5454545454545454,0.0,0.16666666666666669
0.02124722667718891,0.02115477300950476,0.013823949165929186,0.01959174352418591,0.020447902135428922,0.005739697051262753,0.5454545454545454,0.0,0.2
0.021838791243746006,0.02076661296046757,0.01730873635150717,0.021620970653428703,0.024342746557828518,0.007234566055365883,0.5454545454545454,0.0,0.23333333333333334
0.024599452115093137,0.024260068890103098,0.013334350966302526,0.02297379131006111,0.02502434743996533,0.007496180745411751,0.5454545454545454,0.0,0.26666666666666666
0.023909290831368446,0.024939354784030976,0.008553568546418684,0.022394008825386752,0.023466408116897056,0.0068982163246667436,0.5454545454545454,0.0,0.3
0.0224303636785273,0.023386706843731814,0.011980755943805294,0.021427707254733364,0.022492697011297164,0.006524479666982781,0.5454545454545454,0.0,0.4
0.023514911830922303,0.022416302849063624,0.010483161450829632,0.021331083266797335,0.023855891005028565,0.00704769287485936,0.5454545454545454,0.0,0.43333333333333335
0.02440226654898217,0.023774866892769003,0.012297554778857838,0.02181422634071238,0.024148001228491645,0.007159818076940487,0.5454545454545454,0.0,0.4666666666666667
0.025289621267042026,0.02416302694180622,0.014486346730129959,0.02278052791136577,0.024926967004754677,0.007458809990642079,0.5454545454545454,0.0,0.5
0.026669951702715577,0.025521590985511586,0.01817273317437774,0.024519867653977206,0.02706913454529135,0.008280982767789949,0.5454545454545454,0.0,0.5333333333333333
0.02745871757183202,0.026977196977513884,0.015955141329009933,0.02548616922463058,0.026484906327822952,0.00805675823917193,0.5454545454545454,0.0,0.6333333333333333
0.026867145137050713,0.026394953031882884,0.006940774477060279,0.02384346118136682,0.026387541433696746,0.008019384249959231,0.5454545454545454,0.0,0.6666666666666666
0.025831891409127408,0.026297918827736355,0.014457546836034273,0.024133348567998175,0.024926967004754677,0.007458809990642079,0.5454545454545454,0.0,0.7
0.025782596984655723,0.024842305091583722,0.016646338787306394,0.023940092880714484,0.026095423439691443,0.007907268751207196,0.5454545454545454,0.0,0.7333333333333333
0.02558540355032056,0.02561863293380849,0.011145559015030405,0.02297379131006111,0.024829602110628485,0.0074214715803027145,0.5454545454545454,0.0,0.7666666666666667
0.02489524226659587,0.024745270887437207,0.006076777654189704,0.022587272224082078,0.02463486455183382,0.007346688023003978,0.5454545454545454,0.0,0.8666666666666667
0.02489524226659587,0.024551194734993773,0.008668768122801427,0.022104121438755397,0.024440119222496948,0.007271956216793732,0.5454545454545454,0.0,0.9
0.025289621267042026,0.02435711083839999,0.009705564310246115,0.022200745426691412,0.024342746557828518,0.007234566055365883,0.5454545454545454,0.0,0.9333333333333333
0.02538821798420958,0.024260068890103098,0.009071966640141028,0.0224906405247344,0.024732229445960027,0.00738405877777365,0.5454545454545454,0.0,0.9666666666666667
0.0248459399739,0.024551194734993773,0.008783967699184169,0.021910865751471706,0.024245373893160102,0.007376548401057781,0.5454545454545454,0.0,0.9999999999999999
0.023662802972561583,0.02401746789143605,0.010396761768542574,0.02137939526076535,0.023076925228765546,0.006925971080307951,0.6363636363636364,0.0,0.06666666666666668
0.02321912167941957,0.02299854679469461,0.011606357320561379,0.020847924770059006,0.023466408116897056,0.007076133332422942,0.6363636363636364,0.0,0.1
0.024106484265703595,0.023386706843731814,0.004838382208075215,0.020944564180818318,0.023271670558102406,0.0070010457374793875,0.6363636363636364,0.0,0.13333333333333333
0.02341631511375472,0.023192630691288393,0.006019177865998333,0.020558045094839286,0.022784807234760243,0.006813279850696553,0.6363636363636364,0.0,0.16666666666666669
0.0224303636785273,0.02270742094980395,0.010396761768542574,0.020268149996796284,0.0216163585703657,0.006362715467718848,0.6363636363636364,0.0,0.2
0.01986689624151533,0.02154294080269234,0.016502339316827964,0.018915329340163878,0.019668936359165917,0.005611700437232976,0.6363636363636364,0.0,0.3
0.018979541523455476,0.019311014712615662,0.010684760709499433,0.01669283881222576,0.01879259791823444,0.005273749657233942,0.6363636363636364,0.0,0.3333333333333333
0.016711848501497872,0.017758366772316486,0.017711934868846767,0.015146754756898001,0.01582278992491387,0.004128520710240606,0.6363636363636364,0.0,0.3666666666666667
0.012077889345087647,0.015526440682239823,0.04674222811729806,0.012924264228959884,0.012852966390508869,0.0029832011988424265,0.6363636363636364,0.0,0.4
0.014542760064932048,0.013585632692903457,0.01592634143491425,0.012875952234991883,0.015530671930908568,0.0040158391839583,0.6363636363636364,0.0,0.43333333333333335
0.01552871150015947,0.015477923580166558,0.011087959226839033,0.014953499069614323,0.0176241492538399,0.004823169102041093,0.6363636363636364,0.0,0.5333333333333333
0.018683751371952745,0.01766132482401961,0.016905537834167567,0.016886102210921086,0.019376826135702824,0.005499073896482187,0.6363636363636364,0.0,0.5666666666666667
0.0199654929586829,0.019311014712615662,0.010051163039394346,0.01785239607016284,0.019376826135702824,0.005499073896482187,0.6363636363636364,0.0,0.6
0.018880944806287894,0.019311014712615662,0.012585553719814695,0.018625441953532523,0.02132424834690262,0.0062500662858668565,0.6363636363636364,0.0,0.6333333333333333
0.021937395829137743,0.021251822701952028,0.015580742705766018,0.02065466908277533,0.023076925228765546,0.006925971080307951,0.6363636363636364,0.0,0.6666666666666666
0.025979782550766703,0.024842305091583722,0.030153489118183035,0.02558279321256661,0.028334948103812083,0.008953646650314895,0.6363636363636364,0.0,0.7666666666666667
0.02834606442166769,0.02823871132877198,0.02327031442931413,0.02761202805322105,0.02882181142715426,0.009141393130439546,0.6363636363636364,0.0,0.8
0.029529209291230277,0.028723921070256453,0.01586874164672288,0.028385073936590732,0.02872443876248583,0.00910383801241716,0.6363636363636364,0.0,0.8333333333333334
0.028641854573170436,0.02862687912195956,0.012297554778857838,0.027515396353873373,0.029308659209411975,0.009329120203906013,0.6363636363636364,0.0,0.8666666666666667
0.030416556141065962,0.02920911532344017,0.013161551601728412,0.02896484870985344,0.03164556430874328,0.01023033306538021,0.6363636363636364,0.0,0.9
0.03081093514151209,0.030858805212036225,0.008121570134983396,0.028191810537895406,0.029698142097543498,0.00947932126933737,0.6363636363636364,0.0,0.9999999999999999
0.02874044342211385,0.02920911532344017,0.011807956579231178,0.026549094783219998,0.028773128980091156,0.00912261395420684,0.7272727272727273,0.0,0.0
0.028050282138389143,0.02867540396818319,0.011836756473326864,0.026065951709304952,0.02882181142715426,0.009141393130439546,0.7272727272727273,0.0,0.03333333333333333
0.03061374957540111,0.029403199220033954,0.011951956049709608,0.02848169792452676,0.0310613360912749,0.010005031467233187,0.7272727272727273,0.0,0.06666666666666668
0.03199408001107466,0.030955839416182754,0.011260758591413149,0.02993115028050683,0.03193768230274861,0.010342953137244947,0.7272727272727273,0.0,0.1
0.031106725293014822,0.03182920920670443,0.013478350436780955,0.03031766936648586,0.03310613096714314,0.010793598381298404,0.7272727272727273,0.0,0.23333333333333334
0.03238845901152082,0.03299368935381601,0.01405434831869467,0.030994075839096247,0.032327165190880094,0.01049317360933448,0.7272727272727273,0.0,0.26666666666666666
0.031501104293460966,0.031344007209370306,0.010972759650456292,0.028674961323222087,0.030477115644348768,0.009779723400200092,0.7272727272727273,0.0,0.3
0.03159970101062856,0.030373603214702158,0.007142373735730079,0.028771593022569764,0.03067185320314339,0.009854853042903032,0.7272727272727273,0.0,0.3333333333333333
0.0301207738577874,0.03056767936714555,0.011491157744178635,0.028578329623874424,0.02960077720341729,0.009441785557973162,0.7272727272727273,0.0,0.43333333333333335
0.02962779814017369,0.029500241168330846,0.0072287734180171365,0.027032253279958326,0.029746840085691048,0.009498116617785227,0.7272727272727273,0.0,0.4666666666666667
0.030761640717040392,0.029645807962851378,0.008207969817270453,0.02896484870985344,0.031548199414617076,0.010192771478471765,0.7272727272727273,0.0,0.5
0.03347300716391581,0.032217369255741604,0.01111675912093472,0.031090715249855558,0.033690359184611524,0.011018880572787257,0.7272727272727273,0.0,0.5333333333333333
0.03514911988286794,0.03386705140018731,0.012153555308379409,0.034086243949751724,0.035150925843011355,0.01158212001316121,0.7272727272727273,0.0,0.5666666666666667
0.03376878944719437,0.035031539291449254,0.012873552660771554,0.03239522391251996,0.03330087629648,0.010868663335140742,0.7272727272727273,0.0,0.6666666666666666
0.03288143472913452,0.0330907313021129,0.00947516515748063,0.030414301065833524,0.032424530085006315,0.010530738430685957,0.7272727272727273,0.0,0.7
0.03376878944719437,0.032508487356481916,0.017855934339325197,0.03263679159377164,0.035443036066474434,0.011694743319468966,0.7272727272727273,0.0,0.7333333333333333
0.0370224339043794,0.035710825185377146,0.021254321842616122,0.035535696305731806,0.03836416938327414,0.01282126101353323,0.7272727272727273,0.0,0.7666666666666667
0.03899432890661009,0.038233869376194135,0.012182355202475095,0.036598621864321196,0.03836416938327414,0.01282126101353323,0.7272727272727273,0.0,0.8
0.03899432890661009,0.038233869376194135,0.007113573841634393,0.0368885169623642,0.03894839760074252,0.013046578783895417,0.7272727272727273,0.0,0.9
